iteration,best_so_far,best_iter,worst_iter,mean_fitness,median_fitness,stddev_fitness
4278,0.000148682,0.000148682,10675.1,213.502,0.000150852,1494.52
4279,0.000148026,0.000148026,10675.1,213.502,0.000149317,1494.52
4280,0.000146325,0.000146325,10675.1,213.502,0.000148138,1494.52
4281,0.000145172,0.000145172,10675.1,213.502,0.000146754,1494.52
4282,0.000143476,0.000143476,10675.1,213.502,0.000145826,1494.52
4283,0.00014334,0.00014334,10675.1,213.502,0.000144467,1494.52
4284,0.000141554,0.000141554,10675.1,213.502,0.000143534,1494.52
4285,0.000140292,0.000140292,10675.1,213.502,0.000142278,1494.52
4286,0.000139204,0.000139204,10675.1,213.502,0.000140728,1494.52
4287,0.000137815,0.000137815,10675.1,213.502,0.000139465,1494.52
4288,0.000136443,0.000136443,10675.1,213.502,0.000137775,1494.52
4289,0.000135154,0.000135154,10675.1,213.502,0.000136539,1494.52
4290,0.000133077,0.000133077,10675.1,213.502,0.000135172,1494.52
4291,0.000132737,0.000132737,10675.1,213.502,0.000133675,1494.52
4292,0.000131007,0.000131007,10675.1,213.502,0.000132304,1494.52
4293,0.000129742,0.000129742,10675.1,213.502,0.000131109,1494.52
4294,0.000128296,0.000128296,10675.1,213.502,0.000129673,1494.52
4295,0.00012677,0.00012677,10675.1,213.502,0.00012856,1494.52
4296,0.000125465,0.000125465,10675.1,213.502,0.00012743,1494.52
4297,0.000123959,0.000123959,10675.1,213.502,0.000125664,1494.52
4298,0.000122761,0.000122761,10675.1,213.502,0.00012437,1494.52
4299,0.000121186,0.000121186,10675.1,213.502,0.000122754,1494.52
4300,0.000120094,0.000120094,10675.1,213.502,0.000121377,1494.52
4301,0.000119,0.000119,10675.1,213.502,0.000120172,1494.52
4302,0.000117896,0.000117896,10675.1,213.502,0.000118967,1494.52
4303,0.000116696,0.000116696,10675.1,213.502,0.000118077,1494.52
4304,0.00011514,0.00011514,10675.1,213.502,0.000116594,1494.52
4305,0.000113914,0.000113914,10675.1,213.502,0.000115236,1494.52
4306,0.000112848,0.000112848,10675.1,213.502,0.000113868,1494.52
4307,0.000111536,0.000111536,10675.1,213.502,0.000112894,1494.52
4308,0.000110958,0.000110958,10675.1,213.502,0.000112127,1494.52
4309,0.000109618,0.000109618,10675.1,213.502,0.000111638,1494.52
4310,0.000108321,0.000108321,10675.1,213.502,0.000110185,1494.52
4311,0.000107849,0.000107849,10675.1,213.502,0.000109112,1494.52
4312,0.000106743,0.000106743,10675.1,213.502,0.000107732,1494.52
4313,0.000105276,0.000105276,10675.1,213.502,0.000107008,1494.52
4314,0.00010483,0.00010483,10675.1,213.502,0.000105803,1494.52
4315,0.000103877,0.000103877,10675.1,213.502,0.000105,1494.52
4316,0.000102906,0.000102906,10675.1,213.502,0.000104148,1494.52
4317,0.000102036,0.000102036,10675.1,213.502,0.000103273,1494.52
4318,0.000101227,0.000101227,10675.1,213.502,0.000102232,1494.52
4319,0.000100292,0.000100292,10675.1,213.502,0.000101294,1494.52
4320,9.93423e-05,9.93423e-05,10675.1,213.502,0.000100333,1494.52
4321,9.8052e-05,9.8052e-05,10675.1,213.502,9.95247e-05,1494.52
4322,9.70953e-05,9.70953e-05,10675.1,213.502,9.83597e-05,1494.52
4323,9.65553e-05,9.65553e-05,10675.1,213.502,9.74007e-05,1494.52
4324,9.55853e-05,9.55853e-05,10675.1,213.502,9.67053e-05,1494.52
4325,9.46848e-05,9.46848e-05,10675.1,213.502,9.58861e-05,1494.52
4326,9.39259e-05,9.39259e-05,10675.1,213.502,9.53503e-05,1494.52
4327,9.29252e-05,9.29252e-05,10675.1,213.502,9.43353e-05,1494.52
4328,9.1937e-05,9.1937e-05,10675.1,213.502,9.33886e-05,1494.52
4329,9.08328e-05,9.08328e-05,10675.1,213.502,9.24068e-05,1494.52
4330,8.99477e-05,8.99477e-05,10675.1,213.502,9.16732e-05,1494.52
4331,8.91681e-05,8.91681e-05,10675.1,213.502,9.04444e-05,1494.52
4332,8.81175e-05,8.81175e-05,10675.1,213.502,8.94138e-05,1494.52
4333,8.75744e-05,8.75744e-05,10675.1,213.502,8.87491e-05,1494.52
4334,8.69101e-05,8.69101e-05,10675.1,213.502,8.7848e-05,1494.52
4335,8.64291e-05,8.64291e-05,10675.1,213.502,8.75232e-05,1494.52
4336,8.57522e-05,8.57522e-05,10675.1,213.502,8.68803e-05,1494.52
4337,8.53774e-05,8.53774e-05,10675.1,213.502,8.6179e-05,1494.52
4338,8.47368e-05,8.47368e-05,10675.1,213.502,8.58006e-05,1494.52
4339,8.40934e-05,8.40934e-05,10675.1,213.502,8.53199e-05,1494.52
4340,8.37634e-05,8.37634e-05,10675.1,213.502,8.47641e-05,1494.52
4341,8.30586e-05,8.30586e-05,10675.1,213.502,8.41958e-05,1494.52
4342,8.2397e-05,8.2397e-05,10675.1,213.502,8.38603e-05,1494.52
4343,8.19486e-05,8.19486e-05,10675.1,213.502,8.30618e-05,1494.52
4344,8.14224e-05,8.14224e-05,10675.1,213.502,8.25399e-05,1494.52
4345,8.09457e-05,8.09457e-05,10675.1,213.502,8.18683e-05,1494.52
4346,8.0486e-05,8.0486e-05,10675.1,213.502,8.1555e-05,1494.52
4347,8.0069e-05,8.0069e-05,10675.1,213.502,8.08444e-05,1494.52
4348,7.96316e-05,7.96316e-05,10675.1,213.502,8.05209e-05,1494.52
4349,7.90268e-05,7.90268e-05,10675.1,213.502,8.0028e-05,1494.52
4350,7.86674e-05,7.86674e-05,10675.1,213.502,7.95869e-05,1494.52
4351,7.82997e-05,7.82997e-05,10675.1,213.502,7.88119e-05,1494.52
4352,7.79338e-05,7.79338e-05,10675.1,213.502,7.89755e-05,1494.52
4353,7.73269e-05,7.73269e-05,10675.1,213.502,7.82483e-05,1494.52
4354,7.67321e-05,7.67321e-05,10675.1,213.502,7.76882e-05,1494.52
4355,7.61944e-05,7.61944e-05,10675.1,213.502,7.68518e-05,1494.52
4356,7.55946e-05,7.55946e-05,10675.1,213.502,7.67205e-05,1494.52
4357,7.54464e-05,7.54464e-05,10675.1,213.502,7.63386e-05,1494.52
4358,7.52153e-05,7.52153e-05,10675.1,213.502,7.5833e-05,1494.52
4359,7.48874e-05,7.48874e-05,10675.1,213.502,7.60799e-05,1494.52
4360,7.43264e-05,7.43264e-05,10675.1,213.502,7.54359e-05,1494.52
4361,7.37903e-05,7.37903e-05,10675.1,213.502,7.49311e-05,1494.52
4362,7.35976e-05,7.35976e-05,10675.1,213.502,7.44862e-05,1494.52
4363,7.3236e-05,7.3236e-05,10675.1,213.502,7.41411e-05,1494.52
4364,7.26904e-05,7.26904e-05,10675.1,213.502,7.35779e-05,1494.52
4365,7.21815e-05,7.21815e-05,10675.1,213.502,7.32264e-05,1494.52
4366,7.20631e-05,7.20631e-05,10675.1,213.502,7.29612e-05,1494.52
4367,7.17356e-05,7.17356e-05,10675.1,213.502,7.2665e-05,1494.52
4368,7.14196e-05,7.14196e-05,10675.1,213.502,7.29312e-05,1494.52
4369,7.13314e-05,7.13314e-05,10675.1,213.502,7.22068e-05,1494.52
4370,7.12025e-05,7.12025e-05,10675.1,213.502,7.19877e-05,1494.52
4371,7.08669e-05,7.08669e-05,10675.1,213.502,7.18315e-05,1494.52
4372,7.08486e-05,7.08486e-05,10675.1,213.502,7.16061e-05,1494.52
4373,7.05611e-05,7.05611e-05,10675.1,213.502,7.11967e-05,1494.52
4374,7.04337e-05,7.04337e-05,10675.1,213.502,7.10797e-05,1494.52
4375,7.00335e-05,7.00335e-05,10675.1,213.502,7.08586e-05,1494.52
4376,6.97388e-05,6.97388e-05,10675.1,213.502,7.07164e-05,1494.52
4377,6.91777e-05,6.91777e-05,10675.1,213.502,6.99494e-05,1494.52
4378,6.87106e-05,6.87106e-05,10675.1,213.502,6.99149e-05,1494.52
4379,6.83264e-05,6.83264e-05,10675.1,213.502,6.97097e-05,1494.52
4380,6.78062e-05,6.78062e-05,10675.1,213.502,6.87226e-05,1494.52
4381,6.77152e-05,6.77152e-05,10675.1,213.502,6.8442e-05,1494.52
4382,6.74677e-05,6.74677e-05,10675.1,213.502,6.82609e-05,1494.52
4383,6.72565e-05,6.72565e-05,10675.1,213.502,6.81537e-05,1494.52
4384,6.70622e-05,6.70622e-05,10675.1,213.502,6.8004e-05,1494.52
4385,6.65978e-05,6.65978e-05,10675.1,213.502,6.75805e-05,1494.52
4386,6.62782e-05,6.62782e-05,10675.1,213.502,6.69498e-05,1494.52
4387,6.57731e-05,6.57731e-05,10675.1,213.502,6.68013e-05,1494.52
4388,6.56545e-05,6.56545e-05,10675.1,213.502,6.61253e-05,1494.52
4389,6.48996e-05,6.48996e-05,10675.1,213.502,6.59691e-05,1494.52
4390,6.48473e-05,6.48473e-05,10675.1,213.502,6.54174e-05,1494.52
4391,6.4328e-05,6.4328e-05,10675.1,213.502,6.50204e-05,1494.52
4392,6.39496e-05,6.39496e-05,10675.1,213.502,6.47564e-05,1494.52
4393,6.35771e-05,6.35771e-05,10675.1,213.502,6.41545e-05,1494.52
4394,6.33861e-05,6.33861e-05,10675.1,213.502,6.4123e-05,1494.52
4395,6.30995e-05,6.30995e-05,10675.1,213.502,6.37415e-05,1494.52
4396,6.29233e-05,6.29233e-05,10675.1,213.502,6.36795e-05,1494.52
4397,6.26901e-05,6.26901e-05,10675.1,213.502,6.34517e-05,1494.52
4398,6.21869e-05,6.21869e-05,10675.1,213.502,6.28475e-05,1494.52
4399,6.20508e-05,6.20508e-05,10675.1,213.502,6.26864e-05,1494.52
4400,6.16495e-05,6.16495e-05,10675.1,213.502,6.22915e-05,1494.52
4401,6.12726e-05,6.12726e-05,10675.1,213.502,6.19555e-05,1494.52
4402,6.09587e-05,6.09587e-05,10675.1,213.502,6.17398e-05,1494.52
4403,6.0734e-05,6.0734e-05,10675.1,213.502,6.11497e-05,1494.52
4404,6.02081e-05,6.02081e-05,10675.1,213.502,6.09814e-05,1494.52
4405,6.01098e-05,6.01098e-05,10675.1,213.502,6.04905e-05,1494.52
4406,5.99034e-05,5.99034e-05,10675.1,213.502,6.0491e-05,1494.52
4407,5.96894e-05,5.96894e-05,10675.1,213.502,6.00964e-05,1494.52
4408,5.9349e-05,5.9349e-05,10675.1,213.502,5.99171e-05,1494.52
4409,5.91184e-05,5.91184e-05,10675.1,213.502,5.96504e-05,1494.52
4410,5.87708e-05,5.87708e-05,10675.1,213.502,5.9215e-05,1494.52
4411,5.81007e-05,5.81007e-05,10675.1,213.502,5.88872e-05,1494.52
4412,5.77659e-05,5.77659e-05,10675.1,213.502,5.84044e-05,1494.52
4413,5.74326e-05,5.74326e-05,10675.1,213.502,5.80464e-05,1494.52
4414,5.70662e-05,5.70662e-05,10675.1,213.502,5.76039e-05,1494.52
4415,5.65365e-05,5.65365e-05,10675.1,213.502,5.73485e-05,1494.52
4416,5.62528e-05,5.62528e-05,10675.1,213.502,5.6697e-05,1494.52
4417,5.56319e-05,5.56319e-05,10675.1,213.502,5.63195e-05,1494.52
4418,5.54003e-05,5.54003e-05,10675.1,213.502,5.58594e-05,1494.52
4419,5.46738e-05,5.46738e-05,10675.1,213.502,5.56422e-05,1494.52
4420,5.46018e-05,5.46018e-05,10675.1,213.502,5.52731e-05,1494.52
4421,5.42785e-05,5.42785e-05,10675.1,213.502,5.47846e-05,1494.52
4422,5.36695e-05,5.36695e-05,10675.1,213.502,5.43315e-05,1494.52
4423,5.31453e-05,5.31453e-05,10675.1,213.502,5.40492e-05,1494.52
4424,5.28034e-05,5.28034e-05,10675.1,213.502,5.35075e-05,1494.52
4425,5.23304e-05,5.23304e-05,10675.1,213.502,5.29355e-05,1494.52
4426,5.21149e-05,5.21149e-05,10675.1,213.502,5.2667e-05,1494.52
4427,5.16331e-05,5.16331e-05,10675.1,213.502,5.2435e-05,1494.52
4428,5.12947e-05,5.12947e-05,10675.1,213.502,5.19379e-05,1494.52
4429,5.09731e-05,5.09731e-05,10675.1,213.502,5.14696e-05,1494.52
4430,5.069e-05,5.069e-05,10675.1,213.502,5.11911e-05,1494.52
4431,5.03834e-05,5.03834e-05,10675.1,213.502,5.09902e-05,1494.52
4432,4.99463e-05,4.99463e-05,10675.1,213.502,5.05413e-05,1494.52
4433,4.98437e-05,4.98437e-05,10675.1,213.502,5.03725e-05,1494.52
4434,4.95997e-05,4.95997e-05,10675.1,213.502,5.01686e-05,1494.52
4435,4.93027e-05,4.93027e-05,10675.1,213.502,4.97165e-05,1494.52
4436,4.90326e-05,4.90326e-05,10675.1,213.502,4.9683e-05,1494.52
4437,4.8741e-05,4.8741e-05,10675.1,213.502,4.92682e-05,1494.52
4438,4.84418e-05,4.84418e-05,10675.1,213.502,4.9052e-05,1494.52
4439,4.81258e-05,4.81258e-05,10675.1,213.502,4.8582e-05,1494.52
4440,4.78145e-05,4.78145e-05,10675.1,213.502,4.83494e-05,1494.52
4441,4.74649e-05,4.74649e-05,10675.1,213.502,4.80683e-05,1494.52
4442,4.69561e-05,4.69561e-05,10675.1,213.502,4.75984e-05,1494.52
4443,4.67806e-05,4.67806e-05,10675.1,213.502,4.73444e-05,1494.52
4444,4.64773e-05,4.64773e-05,10675.1,213.502,4.69537e-05,1494.52
4445,4.61283e-05,4.61283e-05,10675.1,213.502,4.67695e-05,1494.52
4446,4.60698e-05,4.60698e-05,10675.1,213.502,4.64966e-05,1494.52
4447,4.55781e-05,4.55781e-05,10675.1,213.502,4.62151e-05,1494.52
4448,4.54621e-05,4.54621e-05,10675.1,213.502,4.59874e-05,1494.52
4449,4.52386e-05,4.52386e-05,10675.1,213.502,4.55899e-05,1494.52
4450,4.50905e-05,4.50905e-05,10675.1,213.502,4.55967e-05,1494.52
4451,4.48999e-05,4.48999e-05,10675.1,213.502,4.52496e-05,1494.52
4452,4.4754e-05,4.4754e-05,10675.1,213.502,4.52155e-05,1494.52
4453,4.44607e-05,4.44607e-05,10675.1,213.502,4.49993e-05,1494.52
4454,4.4221e-05,4.4221e-05,10675.1,213.502,4.48104e-05,1494.52
4455,4.40537e-05,4.40537e-05,10675.1,213.502,4.44864e-05,1494.52
4456,4.38569e-05,4.38569e-05,10675.1,213.502,4.43081e-05,1494.52
4457,4.35914e-05,4.35914e-05,10675.1,213.502,4.40917e-05,1494.52
4458,4.34488e-05,4.34488e-05,10675.1,213.502,4.38346e-05,1494.52
4459,4.29952e-05,4.29952e-05,10675.1,213.502,4.34964e-05,1494.52
4460,4.2739e-05,4.2739e-05,10675.1,213.502,4.32528e-05,1494.52
4461,4.26783e-05,4.26783e-05,10675.1,213.502,4.30498e-05,1494.52
4462,4.21378e-05,4.21378e-05,10675.1,213.502,4.27651e-05,1494.52
4463,4.21076e-05,4.21076e-05,10675.1,213.502,4.24892e-05,1494.52
4464,4.19232e-05,4.19232e-05,10675.1,213.502,4.24332e-05,1494.52
4465,4.16951e-05,4.16951e-05,10675.1,213.502,4.21256e-05,1494.52
4466,4.14132e-05,4.14132e-05,10675.1,213.502,4.18795e-05,1494.52
4467,4.1166e-05,4.1166e-05,10675.1,213.502,4.17322e-05,1494.52
4468,4.08716e-05,4.08716e-05,10675.1,213.502,4.14858e-05,1494.52
4469,4.04562e-05,4.04562e-05,10675.1,213.502,4.11138e-05,1494.52
4470,4.01085e-05,4.01085e-05,10675.1,213.502,4.07746e-05,1494.52
4471,3.99829e-05,3.99829e-05,10675.1,213.502,4.02766e-05,1494.52
4472,3.92864e-05,3.92864e-05,10675.1,213.502,4.00131e-05,1494.52
4473,3.87863e-05,3.87863e-05,10675.1,213.502,3.94873e-05,1494.52
4474,3.85366e-05,3.85366e-05,10675.1,213.502,3.90596e-05,1494.52
4475,3.82746e-05,3.82746e-05,10675.1,213.502,3.8657e-05,1494.52
4476,3.79902e-05,3.79902e-05,10675.1,213.502,3.84474e-05,1494.52
4477,3.78003e-05,3.78003e-05,10675.1,213.502,3.82258e-05,1494.52
4478,3.74365e-05,3.74365e-05,10675.1,213.502,3.7833e-05,1494.52
4479,3.70925e-05,3.70925e-05,10675.1,213.502,3.76768e-05,1494.52
4480,3.68182e-05,3.68182e-05,10675.1,213.502,3.7169e-05,1494.52
4481,3.64238e-05,3.64238e-05,10675.1,213.502,3.69408e-05,1494.52
4482,3.60932e-05,3.60932e-05,10675.1,213.502,3.66514e-05,1494.52
4483,3.57743e-05,3.57743e-05,10675.1,213.502,3.61404e-05,1494.52
4484,3.54698e-05,3.54698e-05,10675.1,213.502,3.59313e-05,1494.52
4485,3.49497e-05,3.49497e-05,10675.1,213.502,3.55042e-05,1494.52
4486,3.46366e-05,3.46366e-05,10675.1,213.502,3.52593e-05,1494.52
4487,3.43343e-05,3.43343e-05,10675.1,213.502,3.50003e-05,1494.52
4488,3.42207e-05,3.42207e-05,10675.1,213.502,3.45415e-05,1494.52
4489,3.39163e-05,3.39163e-05,10675.1,213.502,3.44473e-05,1494.52
4490,3.38669e-05,3.38669e-05,10675.1,213.502,3.42098e-05,1494.52
4491,3.36767e-05,3.36767e-05,10675.1,213.502,3.40537e-05,1494.52
4492,3.3448e-05,3.3448e-05,10675.1,213.502,3.37966e-05,1494.52
4493,3.33211e-05,3.33211e-05,10675.1,213.502,3.37866e-05,1494.52
4494,3.3188e-05,3.3188e-05,10675.1,213.502,3.3512e-05,1494.52
4495,3.29781e-05,3.29781e-05,10675.1,213.502,3.33392e-05,1494.52
4496,3.27388e-05,3.27388e-05,10675.1,213.502,3.30596e-05,1494.52
4497,3.24366e-05,3.24366e-05,10675.1,213.502,3.28453e-05,1494.52
4498,3.22595e-05,3.22595e-05,10675.1,213.502,3.27227e-05,1494.52
4499,3.20344e-05,3.20344e-05,10675.1,213.502,3.2379e-05,1494.52
4500,3.18403e-05,3.18403e-05,10675.1,213.502,3.21174e-05,1494.52
4501,3.15183e-05,3.15183e-05,10675.1,213.502,3.19933e-05,1494.52
4502,3.11824e-05,3.11824e-05,10675.1,213.502,3.1547e-05,1494.52
4503,3.08918e-05,3.08918e-05,10675.1,213.502,3.121e-05,1494.52
4504,3.06319e-05,3.06319e-05,10675.1,213.502,3.09664e-05,1494.52
4505,3.02016e-05,3.02016e-05,10675.1,213.502,3.06718e-05,1494.52
4506,2.99049e-05,2.99049e-05,10675.1,213.502,3.04831e-05,1494.52
4507,2.9699e-05,2.9699e-05,10675.1,213.502,3.01188e-05,1494.52
4508,2.95614e-05,2.95614e-05,10675.1,213.502,2.99516e-05,1494.52
4509,2.93603e-05,2.93603e-05,10675.1,213.502,2.96493e-05,1494.52
4510,2.90642e-05,2.90642e-05,10675.1,213.502,2.93e-05,1494.52
4511,2.87049e-05,2.87049e-05,10675.1,213.502,2.90305e-05,1494.52
4512,2.84839e-05,2.84839e-05,10675.1,213.502,2.87606e-05,1494.52
4513,2.81508e-05,2.81508e-05,10675.1,213.502,2.84321e-05,1494.52
4514,2.77552e-05,2.77552e-05,10675.1,213.502,2.81052e-05,1494.52
4515,2.7515e-05,2.7515e-05,10675.1,213.502,2.77598e-05,1494.52
4516,2.71865e-05,2.71865e-05,10675.1,213.502,2.74703e-05,1494.52
4517,2.67879e-05,2.67879e-05,10675.1,213.502,2.73228e-05,1494.52
4518,2.67685e-05,2.67685e-05,10675.1,213.502,2.70708e-05,1494.52
4519,2.65305e-05,2.65305e-05,10675.1,213.502,2.67528e-05,1494.52
4520,2.6215e-05,2.6215e-05,10675.1,213.502,2.65811e-05,1494.52
4521,2.60669e-05,2.60669e-05,10675.1,213.502,2.64002e-05,1494.52
4522,2.58844e-05,2.58844e-05,10675.1,213.502,2.61658e-05,1494.52
4523,2.56007e-05,2.56007e-05,10675.1,213.502,2.58893e-05,1494.52
4524,2.53122e-05,2.53122e-05,10675.1,213.502,2.56081e-05,1494.52
4525,2.51255e-05,2.51255e-05,10675.1,213.502,2.55273e-05,1494.52
4526,2.49591e-05,2.49591e-05,10675.1,213.502,2.53104e-05,1494.52
4527,2.46684e-05,2.46684e-05,10675.1,213.502,2.50305e-05,1494.52
4528,2.45593e-05,2.45593e-05,10675.1,213.502,2.48009e-05,1494.52
4529,2.42578e-05,2.42578e-05,10675.1,213.502,2.46198e-05,1494.52
4530,2.40747e-05,2.40747e-05,10675.1,213.502,2.43564e-05,1494.52
4531,2.39249e-05,2.39249e-05,10675.1,213.502,2.41226e-05,1494.52
4532,2.36569e-05,2.36569e-05,10675.1,213.502,2.3952e-05,1494.52
4533,2.34188e-05,2.34188e-05,10675.1,213.502,2.36855e-05,1494.52
4534,2.326e-05,2.326e-05,10675.1,213.502,2.35057e-05,1494.52
4535,2.30273e-05,2.30273e-05,10675.1,213.502,2.33352e-05,1494.52
4536,2.28229e-05,2.28229e-05,10675.1,213.502,2.31163e-05,1494.52
4537,2.25331e-05,2.25331e-05,10675.1,213.502,2.28427e-05,1494.52
4538,2.22015e-05,2.22015e-05,10675.1,213.502,2.24722e-05,1494.52
4539,2.2009e-05,2.2009e-05,10675.1,213.502,2.22014e-05,1494.52
4540,2.18244e-05,2.18244e-05,10675.1,213.502,2.20439e-05,1494.52
4541,2.16668e-05,2.16668e-05,10675.1,213.502,2.19496e-05,1494.52
4542,2.14118e-05,2.14118e-05,10675.1,213.502,2.17918e-05,1494.52
4543,2.1299e-05,2.1299e-05,10675.1,213.502,2.16247e-05,1494.52
4544,2.11005e-05,2.11005e-05,10675.1,213.502,2.13577e-05,1494.52
4545,2.09209e-05,2.09209e-05,10675.1,213.502,2.1175e-05,1494.52
4546,2.07082e-05,2.07082e-05,10675.1,213.502,2.09978e-05,1494.52
4547,2.0422e-05,2.0422e-05,10675.1,213.502,2.08434e-05,1494.52
4548,2.03408e-05,2.03408e-05,10675.1,213.502,2.05166e-05,1494.52
4549,2.0083e-05,2.0083e-05,10675.1,213.502,2.04088e-05,1494.52
4550,1.98402e-05,1.98402e-05,10675.1,213.502,2.01427e-05,1494.52
4551,1.96399e-05,1.96399e-05,10675.1,213.502,1.99646e-05,1494.52
4552,1.95138e-05,1.95138e-05,10675.1,213.502,1.9754e-05,1494.52
4553,1.92363e-05,1.92363e-05,10675.1,213.502,1.95709e-05,1494.52
4554,1.90558e-05,1.90558e-05,10675.1,213.502,1.92789e-05,1494.52
4555,1.88637e-05,1.88637e-05,10675.1,213.502,1.91227e-05,1494.52
4556,1.87184e-05,1.87184e-05,10675.1,213.502,1.9002e-05,1494.52
4557,1.8492e-05,1.8492e-05,10675.1,213.502,1.87293e-05,1494.52
4558,1.82445e-05,1.82445e-05,10675.1,213.502,1.86008e-05,1494.52
4559,1.81454e-05,1.81454e-05,10675.1,213.502,1.8536e-05,1494.52
4560,1.79662e-05,1.79662e-05,10675.1,213.502,1.82244e-05,1494.52
4561,1.78166e-05,1.78166e-05,10675.1,213.502,1.80311e-05,1494.52
4562,1.76513e-05,1.76513e-05,10675.1,213.502,1.79229e-05,1494.52
4563,1.75001e-05,1.75001e-05,10675.1,213.502,1.78121e-05,1494.52
4564,1.73408e-05,1.73408e-05,10675.1,213.502,1.77369e-05,1494.52
4565,1.71698e-05,1.71698e-05,10675.1,213.502,1.74882e-05,1494.52
4566,1.71312e-05,1.71312e-05,10675.1,213.502,1.73992e-05,1494.52
4567,1.69615e-05,1.69615e-05,10675.1,213.502,1.72334e-05,1494.52
4568,1.67344e-05,1.67344e-05,10675.1,213.502,1.70724e-05,1494.52
4569,1.66099e-05,1.66099e-05,10675.1,213.502,1.68305e-05,1494.52
4570,1.65239e-05,1.65239e-05,10675.1,213.502,1.67531e-05,1494.52
4571,1.63149e-05,1.63149e-05,10675.1,213.502,1.6582e-05,1494.52
4572,1.6166e-05,1.6166e-05,10675.1,213.502,1.64152e-05,1494.52
4573,1.59988e-05,1.59988e-05,10675.1,213.502,1.62934e-05,1494.52
4574,1.58741e-05,1.58741e-05,10675.1,213.502,1.60891e-05,1494.52
4575,1.57001e-05,1.57001e-05,10675.1,213.502,1.59085e-05,1494.52
4576,1.55445e-05,1.55445e-05,10675.1,213.502,1.58032e-05,1494.52
4577,1.54878e-05,1.54878e-05,10675.1,213.502,1.57305e-05,1494.52
4578,1.54108e-05,1.54108e-05,10675.1,213.502,1.56201e-05,1494.52
4579,1.52924e-05,1.52924e-05,10675.1,213.502,1.55923e-05,1494.52
4580,1.5202e-05,1.5202e-05,10675.1,213.502,1.54123e-05,1494.52
4581,1.50686e-05,1.50686e-05,10675.1,213.502,1.52429e-05,1494.52
4582,1.49599e-05,1.49599e-05,10675.1,213.502,1.51111e-05,1494.52
4583,1.48084e-05,1.48084e-05,10675.1,213.502,1.50376e-05,1494.52
4584,1.4671e-05,1.4671e-05,10675.1,213.502,1.49048e-05,1494.52
4585,1.45268e-05,1.45268e-05,10675.1,213.502,1.47556e-05,1494.52
4586,1.43579e-05,1.43579e-05,10675.1,213.502,1.45582e-05,1494.52
4587,1.41495e-05,1.41495e-05,10675.1,213.502,1.43938e-05,1494.52
4588,1.40388e-05,1.40388e-05,10675.1,213.502,1.42548e-05,1494.52
4589,1.38518e-05,1.38518e-05,10675.1,213.502,1.40716e-05,1494.52
4590,1.36622e-05,1.36622e-05,10675.1,213.502,1.3849e-05,1494.52
4591,1.34693e-05,1.34693e-05,10675.1,213.502,1.37111e-05,1494.52
4592,1.3295e-05,1.3295e-05,10675.1,213.502,1.35661e-05,1494.52
4593,1.31803e-05,1.31803e-05,10675.1,213.502,1.34196e-05,1494.52
4594,1.30493e-05,1.30493e-05,10675.1,213.502,1.32463e-05,1494.52
4595,1.29307e-05,1.29307e-05,10675.1,213.502,1.31466e-05,1494.52
4596,1.27553e-05,1.27553e-05,10675.1,213.502,1.29429e-05,1494.52
4597,1.26553e-05,1.26553e-05,10675.1,213.502,1.28104e-05,1494.52
4598,1.26295e-05,1.26295e-05,10675.1,213.502,1.27671e-05,1494.52
4599,1.25419e-05,1.25419e-05,10675.1,213.502,1.27135e-05,1494.52
4600,1.23929e-05,1.23929e-05,10675.1,213.502,1.26284e-05,1494.52
4601,1.22981e-05,1.22981e-05,10675.1,213.502,1.24173e-05,1494.52
4602,1.21727e-05,1.21727e-05,10675.1,213.502,1.23887e-05,1494.52
4603,1.21153e-05,1.21153e-05,10675.1,213.502,1.22949e-05,1494.52
4604,1.20284e-05,1.20284e-05,10675.1,213.502,1.21588e-05,1494.52
4605,1.19243e-05,1.19243e-05,10675.1,213.502,1.20629e-05,1494.52
4606,1.18438e-05,1.18438e-05,10675.1,213.502,1.2e-05,1494.52
4607,1.17531e-05,1.17531e-05,10675.1,213.502,1.18979e-05,1494.52
4608,1.16984e-05,1.16984e-05,10675.1,213.502,1.18112e-05,1494.52
4609,1.16283e-05,1.16283e-05,10675.1,213.502,1.17518e-05,1494.52
4610,1.153e-05,1.153e-05,10675.1,213.502,1.168e-05,1494.52
4611,1.14351e-05,1.14351e-05,10675.1,213.502,1.16355e-05,1494.52
4612,1.14351e-05,1.14438e-05,10675.1,213.502,1.15823e-05,1494.52
4613,1.13818e-05,1.13818e-05,10675.1,213.502,1.15878e-05,1494.52
4614,1.13697e-05,1.13697e-05,10675.1,213.502,1.14845e-05,1494.52
4615,1.12696e-05,1.12696e-05,10675.1,213.502,1.14378e-05,1494.52
4616,1.11468e-05,1.11468e-05,10675.1,213.502,1.13258e-05,1494.52
4617,1.10627e-05,1.10627e-05,10675.1,213.502,1.12385e-05,1494.52
4618,1.09687e-05,1.09687e-05,10675.1,213.502,1.11367e-05,1494.52
4619,1.082e-05,1.082e-05,10675.1,213.502,1.10268e-05,1494.52
4620,1.07659e-05,1.07659e-05,10675.1,213.502,1.09044e-05,1494.52
4621,1.06902e-05,1.06902e-05,10675.1,213.502,1.08201e-05,1494.52
4622,1.05659e-05,1.05659e-05,10675.1,213.502,1.07528e-05,1494.52
4623,1.04931e-05,1.04931e-05,10675.1,213.502,1.06695e-05,1494.52
4624,1.03696e-05,1.03696e-05,10675.1,213.502,1.05676e-05,1494.52
