iteration,agent,x,y,mass,fitness
52,0,0.0827778,-0.149671,0.0344828,0.0292536
52,1,0.0827789,-0.14968,0.0344828,0.0292565
52,2,0.082777,-0.149673,0.0344828,0.029254
52,3,0.0827807,-0.149676,0.0344828,0.0292556
52,4,0.0828052,-0.149794,0.0344828,0.0292948
52,5,0.0827764,-0.149672,0.0344828,0.0292537
52,6,0.0827794,-0.149669,0.0344828,0.0292532
52,7,0.0828155,-0.149739,0.0344828,0.0292801
52,8,0.0827873,-0.149694,0.0344828,0.0292621
52,9,0.0827621,-0.149685,0.0344828,0.029255
52,10,0.0827796,-0.149672,0.0344828,0.0292543
52,11,0.0827978,-0.149716,0.0344828,0.0292702
52,12,0.0828413,-0.149603,0.0344828,0.0292438
52,13,0.0827635,-0.149685,0.0344828,0.0292554
52,14,0.0826929,-0.150197,0.0344828,0.0293972
52,15,0.0827955,-0.149727,0.0344828,0.0292733
52,16,0.0866303,-0.165248,0.0344815,0.0348117
52,17,0.0827186,-0.151065,0.0344827,0.0296631
52,18,0.0827084,-0.149706,0.0344828,0.0292526
52,19,0.0827806,-0.149679,0.0344828,0.0292564
52,20,0.0827578,-0.149717,0.0344828,0.0292641
52,21,0.0827865,-0.149597,0.0344828,0.029233
52,22,0.082781,-0.149659,0.0344828,0.0292507
52,23,0.0827967,-0.149836,0.0344828,0.0293061
52,24,0.0827763,-0.149712,0.0344828,0.0292655
52,25,0.0827612,-0.149697,0.0344828,0.0292585
52,26,0.0827824,-0.149668,0.0344828,0.0292536
52,27,9.7965,7.06685,0,145.912
52,28,0.0827907,-0.149753,0.0344828,0.0292802
52,29,0.0827785,-0.149673,0.0344828,0.0292543
53,0,0.0827784,-0.149666,0.0344828,0.0292521
53,1,0.0827777,-0.149673,0.0344828,0.0292542
53,2,0.0827731,-0.149667,0.0344828,0.0292515
53,3,0.0827801,-0.149672,0.0344828,0.0292541
53,4,0.0828017,-0.149784,0.0344828,0.0292914
53,5,0.0827778,-0.149659,0.0344828,0.02925
53,6,0.0827777,-0.149671,0.0344828,0.0292535
53,7,0.0828095,-0.149733,0.0344828,0.0292773
53,8,0.0827861,-0.149679,0.0344828,0.0292575
53,9,0.0827666,-0.149674,0.0344828,0.0292526
53,10,0.0827781,-0.14967,0.0344828,0.0292533
53,11,0.0827941,-0.149706,0.0344828,0.0292667
53,12,0.0828378,-0.14961,0.0344828,0.0292454
53,13,0.0827688,-0.149677,0.0344828,0.0292539
53,14,0.082697,-0.150191,0.0344828,0.029396
53,15,0.0827925,-0.149718,0.0344828,0.0292701
53,16,0.0866225,-0.165243,0.0344815,0.0348085
53,17,0.0827211,-0.151026,0.0344827,0.0296517
53,18,0.0827139,-0.149697,0.0344828,0.0292509
53,19,0.0827799,-0.149665,0.0344828,0.0292522
53,20,0.0827604,-0.149694,0.0344828,0.0292577
53,21,0.0827857,-0.149572,0.0344828,0.0292251
53,22,0.0827784,-0.14966,0.0344828,0.0292504
53,23,0.0827946,-0.149818,0.0344828,0.0293005
53,24,0.0827754,-0.1497,0.0344828,0.0292617
53,25,0.0827649,-0.149687,0.0344828,0.0292561
53,26,0.082781,-0.14967,0.0344828,0.0292537
53,27,9.7965,7.06685,0,145.912
53,28,0.0827897,-0.149741,0.0344828,0.0292766
53,29,0.0827768,-0.149671,0.0344828,0.0292535
54,0,0.082778,-0.149664,0.0344828,0.0292516
54,1,0.0827769,-0.149668,0.0344828,0.0292526
54,2,0.0827728,-0.149659,0.0344828,0.0292491
54,3,0.0827789,-0.149666,0.0344828,0.0292522
54,4,0.0827989,-0.149778,0.0344828,0.0292891
54,5,0.0827788,-0.149657,0.0344828,0.0292495
54,6,0.0827764,-0.149669,0.0344828,0.0292527
54,7,0.0828065,-0.149724,0.0344828,0.0292741
54,8,0.0827837,-0.149662,0.0344828,0.0292518
54,9,0.0827699,-0.149664,0.0344828,0.0292502
54,10,0.0827766,-0.149666,0.0344828,0.0292519
54,11,0.0827906,-0.149702,0.0344828,0.0292651
54,12,0.0828321,-0.149613,0.0344828,0.0292451
54,13,0.0827729,-0.149666,0.0344828,0.0292514
54,14,0.0826987,-0.150183,0.0344828,0.0293941
54,15,0.082792,-0.149711,0.0344828,0.0292679
54,16,0.0866169,-0.165235,0.0344815,0.0348052
54,17,0.0827227,-0.150989,0.0344827,0.0296408
54,18,0.0827208,-0.149688,0.0344828,0.0292493
54,19,0.0827773,-0.149656,0.0344828,0.029249
54,20,0.0827625,-0.149681,0.0344828,0.029254
54,21,0.0827851,-0.149567,0.0344828,0.0292236
54,22,0.0827761,-0.149662,0.0344828,0.0292505
54,23,0.0827921,-0.149812,0.0344828,0.0292981
54,24,0.0827744,-0.149693,0.0344828,0.0292595
54,25,0.0827701,-0.149676,0.0344828,0.0292537
54,26,0.0827783,-0.149667,0.0344828,0.0292524
54,27,9.7965,7.06685,0,145.912
54,28,0.0827882,-0.149733,0.0344828,0.029274
54,29,0.082776,-0.149667,0.0344828,0.0292521
55,0,0.0827766,-0.149661,0.0344828,0.0292503
55,1,0.0827763,-0.149665,0.0344828,0.0292514
55,2,0.0827733,-0.149656,0.0344828,0.0292483
55,3,0.0827767,-0.149663,0.0344828,0.0292509
55,4,0.0827981,-0.149774,0.0344828,0.0292878
55,5,0.082778,-0.149655,0.0344828,0.0292489
55,6,0.0827754,-0.149665,0.0344828,0.0292515
55,7,0.0828043,-0.149715,0.0344828,0.029271
55,8,0.0827803,-0.149645,0.0344828,0.0292463
55,9,0.0827743,-0.149658,0.0344828,0.0292491
55,10,0.082774,-0.149662,0.0344828,0.0292504
55,11,0.0827885,-0.149696,0.0344828,0.0292627
55,12,0.0828293,-0.149616,0.0344828,0.0292456
55,13,0.0827779,-0.149662,0.0344828,0.0292509
55,14,0.0826995,-0.150173,0.0344828,0.029391
55,15,0.0827904,-0.149701,0.0344828,0.0292648
55,16,0.0866144,-0.165232,0.0344815,0.0348035
55,17,0.0827234,-0.150977,0.0344827,0.0296374
55,18,0.0827282,-0.149684,0.0344828,0.0292491
55,19,0.0827753,-0.149648,0.0344828,0.0292462
55,20,0.0827641,-0.149678,0.0344828,0.0292533
55,21,0.0827844,-0.149569,0.0344828,0.0292241
55,22,0.0827757,-0.149662,0.0344828,0.0292506
55,23,0.0827909,-0.149803,0.0344828,0.0292952
55,24,0.0827733,-0.149686,0.0344828,0.0292572
55,25,0.0827756,-0.149671,0.0344828,0.0292534
55,26,0.0827761,-0.149663,0.0344828,0.029251
55,27,9.7965,7.06685,0,145.912
55,28,0.0827873,-0.149722,0.0344828,0.0292705
55,29,0.0827741,-0.149663,0.0344828,0.0292506
56,0,0.0827758,-0.149657,0.0344828,0.0292491
56,1,0.0827757,-0.149661,0.0344828,0.0292503
56,2,0.0827748,-0.149654,0.0344828,0.0292481
56,3,0.0827758,-0.149658,0.0344828,0.0292495
56,4,0.082797,-0.149771,0.0344828,0.0292866
56,5,0.0827767,-0.149655,0.0344828,0.0292485
56,6,0.0827751,-0.149661,0.0344828,0.0292502
56,7,0.0828011,-0.149704,0.0344828,0.0292673
56,8,0.0827772,-0.149643,0.0344828,0.0292451
56,9,0.0827773,-0.149656,0.0344828,0.0292491
56,10,0.0827739,-0.14966,0.0344828,0.0292497
56,11,0.0827864,-0.14969,0.0344828,0.0292608
56,12,0.0828266,-0.149619,0.0344828,0.0292461
56,13,0.0827797,-0.149658,0.0344828,0.0292501
56,14,0.0827002,-0.150163,0.0344828,0.0293882
56,15,0.0827887,-0.149698,0.0344828,0.0292635
56,16,0.0866129,-0.165225,0.0344815,0.034801
56,17,0.0827241,-0.150964,0.0344827,0.0296334
56,18,0.0827358,-0.149682,0.0344828,0.0292501
56,19,0.0827753,-0.149642,0.0344828,0.0292444
56,20,0.0827649,-0.149673,0.0344828,0.0292519
56,21,0.0827845,-0.149571,0.0344828,0.0292248
56,22,0.0827756,-0.149661,0.0344828,0.0292501
56,23,0.0827907,-0.149791,0.0344828,0.0292917
56,24,0.0827734,-0.149676,0.0344828,0.0292544
56,25,0.0827778,-0.149668,0.0344828,0.0292527
56,26,0.0827744,-0.149661,0.0344828,0.0292501
56,27,9.7965,7.06685,0,145.912
56,28,0.0827862,-0.149715,0.0344828,0.0292681
56,29,0.0827732,-0.149658,0.0344828,0.029249
57,0,0.0827756,-0.149656,0.0344828,0.0292487
57,1,0.0827761,-0.149657,0.0344828,0.0292491
57,2,0.0827765,-0.149652,0.0344828,0.0292477
57,3,0.0827753,-0.149655,0.0344828,0.0292484
57,4,0.0827958,-0.149766,0.0344828,0.0292851
57,5,0.0827762,-0.149654,0.0344828,0.0292481
57,6,0.0827752,-0.149659,0.0344828,0.0292495
57,7,0.0827999,-0.149693,0.0344828,0.0292638
57,8,0.0827747,-0.149642,0.0344828,0.0292445
57,9,0.0827782,-0.149655,0.0344828,0.0292488
57,10,0.0827741,-0.149657,0.0344828,0.0292488
57,11,0.0827842,-0.149684,0.0344828,0.0292585
57,12,0.0828233,-0.149622,0.0344828,0.0292464
57,13,0.0827796,-0.149656,0.0344828,0.0292494
57,14,0.0827008,-0.150152,0.0344828,0.029385
57,15,0.0827867,-0.149696,0.0344828,0.0292625
57,16,0.0866117,-0.165219,0.0344815,0.0347989
57,17,0.0827245,-0.150958,0.0344827,0.0296317
57,18,0.0827444,-0.14968,0.0344828,0.0292509
57,19,0.0827757,-0.149638,0.0344828,0.0292434
57,20,0.082766,-0.149668,0.0344828,0.0292506
57,21,0.0827843,-0.149573,0.0344828,0.0292255
57,22,0.0827753,-0.149658,0.0344828,0.0292493
57,23,0.0827905,-0.149782,0.0344828,0.029289
57,24,0.0827736,-0.149669,0.0344828,0.0292523
57,25,0.0827798,-0.149663,0.0344828,0.0292515
57,26,0.0827742,-0.149658,0.0344828,0.0292492
57,27,9.7965,7.06685,0,145.912
57,28,0.0827851,-0.14971,0.0344828,0.0292666
57,29,0.0827742,-0.149654,0.0344828,0.029248
58,0,0.0827754,-0.149654,0.0344828,0.0292481
58,1,0.0827762,-0.149654,0.0344828,0.0292483
58,2,0.0827775,-0.149652,0.0344828,0.0292477
58,3,0.0827752,-0.149652,0.0344828,0.0292473
58,4,0.082795,-0.149764,0.0344828,0.0292842
58,5,0.0827757,-0.149653,0.0344828,0.0292477
58,6,0.0827757,-0.149655,0.0344828,0.0292484
58,7,0.0827988,-0.149689,0.0344828,0.0292625
58,8,0.0827737,-0.149642,0.0344828,0.0292443
58,9,0.0827783,-0.149652,0.0344828,0.0292481
58,10,0.0827745,-0.149653,0.0344828,0.0292478
58,11,0.082784,-0.149681,0.0344828,0.0292575
58,12,0.0828214,-0.149625,0.0344828,0.029247
58,13,0.0827789,-0.149654,0.0344828,0.0292486
58,14,0.0827014,-0.150144,0.0344828,0.0293827
58,15,0.0827861,-0.149694,0.0344828,0.0292619
58,16,0.0866108,-0.165216,0.0344815,0.0347977
58,17,0.0827247,-0.150952,0.0344827,0.0296298
58,18,0.0827511,-0.149678,0.0344828,0.0292513
58,19,0.0827759,-0.149637,0.0344828,0.0292431
58,20,0.0827673,-0.149666,0.0344828,0.0292503
58,21,0.0827842,-0.149576,0.0344828,0.0292261
58,22,0.0827754,-0.149655,0.0344828,0.0292485
58,23,0.0827904,-0.149779,0.0344828,0.0292881
58,24,0.0827738,-0.149666,0.0344828,0.0292515
58,25,0.0827804,-0.149659,0.0344828,0.0292506
58,26,0.0827745,-0.149656,0.0344828,0.0292485
58,27,9.7965,7.06685,0,145.912
58,28,0.0827847,-0.149708,0.0344828,0.0292657
58,29,0.0827753,-0.149652,0.0344828,0.0292475
59,0,0.0827755,-0.149652,0.0344828,0.0292474
59,1,0.0827762,-0.149652,0.0344828,0.0292477
59,2,0.0827775,-0.149651,0.0344828,0.0292475
59,3,0.0827753,-0.149649,0.0344828,0.0292466
59,4,0.0827946,-0.149763,0.0344828,0.0292838
59,5,0.0827755,-0.149651,0.0344828,0.0292472
59,6,0.0827761,-0.149651,0.0344828,0.0292473
59,7,0.0827981,-0.149687,0.0344828,0.0292617
59,8,0.0827731,-0.149643,0.0344828,0.0292443
59,9,0.082778,-0.14965,0.0344828,0.0292474
59,10,0.0827749,-0.14965,0.0344828,0.0292469
59,11,0.0827839,-0.149678,0.0344828,0.0292566
59,12,0.0828206,-0.149627,0.0344828,0.0292475
59,13,0.0827779,-0.149653,0.0344828,0.0292481
59,14,0.082702,-0.150136,0.0344828,0.0293804
59,15,0.0827853,-0.149693,0.0344828,0.0292614
59,16,0.0866103,-0.165212,0.0344815,0.0347964
59,17,0.0827249,-0.150948,0.0344827,0.0296286
59,18,0.0827573,-0.149677,0.0344828,0.029252
59,19,0.0827761,-0.149636,0.0344828,0.0292429
59,20,0.0827685,-0.149663,0.0344828,0.0292495
59,21,0.0827842,-0.149578,0.0344828,0.0292267
59,22,0.0827756,-0.149653,0.0344828,0.0292479
59,23,0.0827903,-0.149777,0.0344828,0.0292874
59,24,0.082774,-0.149664,0.0344828,0.0292508
59,25,0.0827808,-0.149656,0.0344828,0.0292497
59,26,0.082775,-0.149654,0.0344828,0.0292481
59,27,9.7965,7.06685,0,145.912
59,28,0.0827842,-0.149705,0.0344828,0.0292649
59,29,0.0827758,-0.149649,0.0344828,0.0292467
60,0,0.0827755,-0.149649,0.0344828,0.0292465
60,1,0.082776,-0.14965,0.0344828,0.029247
60,2,0.082777,-0.14965,0.0344828,0.029247
60,3,0.0827755,-0.149647,0.0344828,0.0292461
60,4,0.0827942,-0.149761,0.0344828,0.0292834
60,5,0.0827755,-0.149649,0.0344828,0.0292466
60,6,0.0827758,-0.149649,0.0344828,0.0292467
60,7,0.0827975,-0.149685,0.0344828,0.0292612
60,8,0.082773,-0.149643,0.0344828,0.0292445
60,9,0.0827773,-0.14965,0.0344828,0.0292472
60,10,0.0827754,-0.149648,0.0344828,0.0292462
60,11,0.0827836,-0.149676,0.0344828,0.029256
60,12,0.0828194,-0.149629,0.0344828,0.029248
60,13,0.0827768,-0.149651,0.0344828,0.0292474
60,14,0.0827021,-0.150132,0.0344828,0.0293791
60,15,0.0827852,-0.149692,0.0344828,0.0292609
60,16,0.0866098,-0.165209,0.0344815,0.0347954
60,17,0.082725,-0.150947,0.0344827,0.0296283
60,18,0.0827599,-0.149676,0.0344828,0.029252
60,19,0.0827763,-0.149637,0.0344828,0.0292431
60,20,0.0827699,-0.149658,0.0344828,0.0292485
60,21,0.0827841,-0.14958,0.0344828,0.0292272
60,22,0.0827757,-0.149651,0.0344828,0.0292472
60,23,0.0827902,-0.149775,0.0344828,0.0292867
60,24,0.0827743,-0.149661,0.0344828,0.02925
60,25,0.0827807,-0.149653,0.0344828,0.0292486
60,26,0.0827753,-0.149652,0.0344828,0.0292475
60,27,9.7965,7.06685,0,145.912
60,28,0.082784,-0.149703,0.0344828,0.0292643
60,29,0.0827761,-0.149647,0.0344828,0.0292461
61,0,0.0827754,-0.149648,0.0344828,0.0292462
61,1,0.0827759,-0.149648,0.0344828,0.0292464
61,2,0.0827768,-0.149649,0.0344828,0.0292467
61,3,0.0827756,-0.149647,0.0344828,0.0292459
61,4,0.082794,-0.14976,0.0344828,0.0292829
61,5,0.0827755,-0.149647,0.0344828,0.029246
61,6,0.0827757,-0.149648,0.0344828,0.0292464
61,7,0.0827972,-0.149684,0.0344828,0.0292607
61,8,0.0827732,-0.149644,0.0344828,0.0292446
61,9,0.0827765,-0.149649,0.0344828,0.0292467
61,10,0.0827758,-0.149646,0.0344828,0.0292458
61,11,0.0827833,-0.149675,0.0344828,0.0292557
61,12,0.0828184,-0.14963,0.0344828,0.0292479
61,13,0.0827765,-0.14965,0.0344828,0.0292471
61,14,0.0827023,-0.150127,0.0344828,0.0293779
61,15,0.0827849,-0.14969,0.0344828,0.0292605
61,16,0.0866095,-0.165207,0.0344815,0.0347947
61,17,0.0827251,-0.150946,0.0344827,0.0296282
61,18,0.0827602,-0.149675,0.0344828,0.0292517
61,19,0.0827762,-0.149637,0.0344828,0.0292432
61,20,0.0827705,-0.149657,0.0344828,0.0292481
61,21,0.082784,-0.149582,0.0344828,0.0292278
61,22,0.0827758,-0.149649,0.0344828,0.0292466
61,23,0.0827901,-0.149773,0.0344828,0.0292861
61,24,0.0827745,-0.14966,0.0344828,0.0292497
61,25,0.0827803,-0.149652,0.0344828,0.0292483
61,26,0.0827754,-0.14965,0.0344828,0.029247
61,27,9.7965,7.06685,0,145.912
61,28,0.0827839,-0.149702,0.0344828,0.0292639
61,29,0.0827761,-0.149645,0.0344828,0.0292454
62,0,0.0827754,-0.149647,0.0344828,0.029246
62,1,0.0827758,-0.149647,0.0344828,0.0292461
62,2,0.0827764,-0.149648,0.0344828,0.0292464
62,3,0.0827757,-0.149646,0.0344828,0.0292458
62,4,0.0827939,-0.149758,0.0344828,0.0292824
62,5,0.0827755,-0.149646,0.0344828,0.0292458
62,6,0.0827756,-0.149647,0.0344828,0.029246
62,7,0.082797,-0.149683,0.0344828,0.0292603
62,8,0.0827734,-0.149644,0.0344828,0.0292448
62,9,0.0827757,-0.149648,0.0344828,0.0292462
62,10,0.0827758,-0.149645,0.0344828,0.0292455
62,11,0.0827832,-0.149674,0.0344828,0.0292555
62,12,0.0828178,-0.14963,0.0344828,0.0292479
62,13,0.0827765,-0.149649,0.0344828,0.0292469
62,14,0.0827024,-0.150125,0.0344828,0.0293771
62,15,0.0827847,-0.149689,0.0344828,0.0292602
62,16,0.0866094,-0.165207,0.0344815,0.0347945
62,17,0.0827251,-0.150946,0.0344827,0.029628
62,18,0.0827605,-0.149674,0.0344828,0.0292516
62,19,0.0827762,-0.149638,0.0344828,0.0292434
62,20,0.0827712,-0.149655,0.0344828,0.0292478
62,21,0.0827839,-0.149583,0.0344828,0.0292281
62,22,0.0827758,-0.149648,0.0344828,0.0292465
62,23,0.08279,-0.149772,0.0344828,0.0292858
62,24,0.0827745,-0.149659,0.0344828,0.0292495
62,25,0.0827801,-0.149651,0.0344828,0.0292481
62,26,0.0827755,-0.149649,0.0344828,0.0292465
62,27,9.7965,7.06685,0,145.912
62,28,0.0827838,-0.149701,0.0344828,0.0292636
62,29,0.0827759,-0.149643,0.0344828,0.0292447
63,0,0.0827755,-0.149646,0.0344828,0.0292457
63,1,0.0827756,-0.149646,0.0344828,0.0292459
63,2,0.0827762,-0.149647,0.0344828,0.0292461
63,3,0.0827757,-0.149646,0.0344828,0.0292457
63,4,0.0827938,-0.149757,0.0344828,0.0292818
63,5,0.0827755,-0.149646,0.0344828,0.0292456
63,6,0.0827755,-0.149646,0.0344828,0.0292458
63,7,0.0827966,-0.149681,0.0344828,0.0292598
63,8,0.0827736,-0.149644,0.0344828,0.0292448
63,9,0.0827754,-0.149647,0.0344828,0.029246
63,10,0.0827757,-0.149645,0.0344828,0.0292453
63,11,0.0827831,-0.149674,0.0344828,0.0292553
63,12,0.082817,-0.14963,0.0344828,0.0292478
63,13,0.0827764,-0.149649,0.0344828,0.0292468
63,14,0.0827025,-0.150122,0.0344828,0.0293764
63,15,0.0827845,-0.149688,0.0344828,0.0292598
63,16,0.0866092,-0.165206,0.0344815,0.0347943
63,17,0.0827251,-0.150945,0.0344827,0.0296279
63,18,0.0827607,-0.149673,0.0344828,0.0292514
63,19,0.0827762,-0.149638,0.0344828,0.0292435
63,20,0.0827717,-0.149654,0.0344828,0.0292475
63,21,0.0827838,-0.149584,0.0344828,0.0292285
63,22,0.0827758,-0.149648,0.0344828,0.0292463
63,23,0.0827899,-0.149771,0.0344828,0.0292854
63,24,0.0827746,-0.149658,0.0344828,0.0292493
63,25,0.0827799,-0.149651,0.0344828,0.0292478
63,26,0.0827755,-0.149647,0.0344828,0.029246
63,27,9.7965,7.06685,0,145.912
63,28,0.0827838,-0.1497,0.0344828,0.0292634
63,29,0.0827757,-0.149642,0.0344828,0.0292446
64,0,0.0827755,-0.149645,0.0344828,0.0292453
64,1,0.0827755,-0.149646,0.0344828,0.0292456
64,2,0.0827761,-0.149647,0.0344828,0.029246
64,3,0.0827757,-0.149645,0.0344828,0.0292456
64,4,0.0827936,-0.149756,0.0344828,0.0292816
64,5,0.0827756,-0.149645,0.0344828,0.0292454
64,6,0.0827754,-0.149646,0.0344828,0.0292457
64,7,0.0827963,-0.149681,0.0344828,0.0292596
64,8,0.0827738,-0.149644,0.0344828,0.0292448
64,9,0.0827753,-0.149647,0.0344828,0.0292459
64,10,0.0827756,-0.149644,0.0344828,0.0292453
64,11,0.082783,-0.149674,0.0344828,0.0292552
64,12,0.0828161,-0.14963,0.0344828,0.0292476
64,13,0.0827763,-0.149649,0.0344828,0.0292467
64,14,0.0827026,-0.150122,0.0344828,0.0293763
64,15,0.0827843,-0.149687,0.0344828,0.0292595
64,16,0.0866092,-0.165206,0.0344815,0.0347942
64,17,0.0827251,-0.150945,0.0344827,0.0296278
64,18,0.082761,-0.149673,0.0344828,0.0292513
64,19,0.0827762,-0.149639,0.0344828,0.0292436
64,20,0.0827721,-0.149653,0.0344828,0.0292473
64,21,0.0827838,-0.149585,0.0344828,0.0292289
64,22,0.0827757,-0.149648,0.0344828,0.0292462
64,23,0.0827899,-0.149769,0.0344828,0.029285
64,24,0.0827746,-0.149658,0.0344828,0.0292492
64,25,0.0827796,-0.14965,0.0344828,0.0292477
64,26,0.0827755,-0.149645,0.0344828,0.0292455
64,27,9.7965,7.06685,0,145.912
64,28,0.0827837,-0.1497,0.0344828,0.0292632
64,29,0.0827756,-0.149642,0.0344828,0.0292446
65,0,0.0827755,-0.149644,0.0344828,0.0292451
65,1,0.0827754,-0.149645,0.0344828,0.0292455
65,2,0.0827761,-0.149647,0.0344828,0.029246
65,3,0.0827757,-0.149645,0.0344828,0.0292454
65,4,0.0827935,-0.149756,0.0344828,0.0292815
65,5,0.0827756,-0.149645,0.0344828,0.0292453
65,6,0.0827753,-0.149646,0.0344828,0.0292456
65,7,0.0827961,-0.149681,0.0344828,0.0292595
65,8,0.0827739,-0.149644,0.0344828,0.0292448
65,9,0.0827753,-0.149646,0.0344828,0.0292458
65,10,0.0827756,-0.149644,0.0344828,0.0292453
65,11,0.082783,-0.149673,0.0344828,0.0292551
65,12,0.0828159,-0.14963,0.0344828,0.0292476
65,13,0.0827762,-0.149648,0.0344828,0.0292465
65,14,0.0827026,-0.150121,0.0344828,0.0293761
65,15,0.0827842,-0.149687,0.0344828,0.0292594
65,16,0.0866091,-0.165205,0.0344815,0.034794
65,17,0.0827252,-0.150945,0.0344827,0.0296277
65,18,0.0827611,-0.149672,0.0344828,0.0292512
65,19,0.0827762,-0.149639,0.0344828,0.0292436
65,20,0.0827724,-0.149652,0.0344828,0.0292471
65,21,0.0827837,-0.149586,0.0344828,0.0292292
65,22,0.0827757,-0.149647,0.0344828,0.0292462
65,23,0.0827898,-0.149769,0.0344828,0.0292848
65,24,0.0827746,-0.149658,0.0344828,0.0292491
65,25,0.0827793,-0.14965,0.0344828,0.0292476
65,26,0.0827755,-0.149644,0.0344828,0.029245
65,27,9.7965,7.06685,0,145.912
65,28,0.0827837,-0.149699,0.0344828,0.029263
65,29,0.0827755,-0.149642,0.0344828,0.0292446
66,0,0.0827755,-0.149643,0.0344828,0.0292449
66,1,0.0827754,-0.149645,0.0344828,0.0292455
66,2,0.082776,-0.149646,0.0344828,0.0292459
66,3,0.0827756,-0.149644,0.0344828,0.0292452
66,4,0.0827934,-0.149755,0.0344828,0.0292814
66,5,0.0827755,-0.149644,0.0344828,0.0292452
66,6,0.0827753,-0.149645,0.0344828,0.0292455
66,7,0.082796,-0.14968,0.0344828,0.0292594
66,8,0.0827741,-0.149644,0.0344828,0.0292448
66,9,0.0827753,-0.149646,0.0344828,0.0292457
66,10,0.0827756,-0.149644,0.0344828,0.0292452
66,11,0.0827829,-0.149673,0.0344828,0.0292551
66,12,0.0828157,-0.14963,0.0344828,0.0292476
66,13,0.0827762,-0.149648,0.0344828,0.0292464
66,14,0.0827027,-0.150121,0.0344828,0.029376
66,15,0.0827842,-0.149687,0.0344828,0.0292593
66,16,0.0866091,-0.165205,0.0344815,0.0347939
66,17,0.0827252,-0.150944,0.0344827,0.0296277
66,18,0.0827612,-0.149672,0.0344828,0.0292511
66,19,0.0827761,-0.149639,0.0344828,0.0292437
66,20,0.0827727,-0.149652,0.0344828,0.029247
66,21,0.0827837,-0.149587,0.0344828,0.0292293
66,22,0.0827757,-0.149647,0.0344828,0.029246
66,23,0.0827898,-0.149768,0.0344828,0.0292846
66,24,0.0827746,-0.149658,0.0344828,0.029249
66,25,0.0827789,-0.14965,0.0344828,0.0292474
66,26,0.0827755,-0.149644,0.0344828,0.029245
66,27,9.7965,7.06685,0,145.912
66,28,0.0827837,-0.149699,0.0344828,0.0292628
66,29,0.0827754,-0.149642,0.0344828,0.0292446
67,0,0.0827755,-0.149643,0.0344828,0.0292448
67,1,0.0827754,-0.149645,0.0344828,0.0292454
67,2,0.082776,-0.149646,0.0344828,0.0292458
67,3,0.0827756,-0.149644,0.0344828,0.0292452
67,4,0.0827932,-0.149755,0.0344828,0.0292813
67,5,0.0827755,-0.149644,0.0344828,0.0292451
67,6,0.0827752,-0.149645,0.0344828,0.0292453
67,7,0.0827959,-0.14968,0.0344828,0.0292593
67,8,0.0827742,-0.149644,0.0344828,0.0292448
67,9,0.0827752,-0.149646,0.0344828,0.0292456
67,10,0.0827756,-0.149644,0.0344828,0.0292452
67,11,0.0827829,-0.149673,0.0344828,0.029255
67,12,0.0828156,-0.14963,0.0344828,0.0292476
67,13,0.0827762,-0.149648,0.0344828,0.0292464
67,14,0.0827027,-0.15012,0.0344828,0.0293758
67,15,0.0827842,-0.149686,0.0344828,0.0292593
67,16,0.086609,-0.165205,0.0344815,0.0347938
67,17,0.0827252,-0.150944,0.0344827,0.0296276
67,18,0.0827613,-0.149672,0.0344828,0.029251
67,19,0.0827761,-0.149639,0.0344828,0.0292437
67,20,0.0827728,-0.149652,0.0344828,0.0292469
67,21,0.0827837,-0.149587,0.0344828,0.0292294
67,22,0.0827757,-0.149646,0.0344828,0.0292459
67,23,0.0827898,-0.149768,0.0344828,0.0292846
67,24,0.0827746,-0.149657,0.0344828,0.0292489
67,25,0.0827787,-0.14965,0.0344828,0.0292473
67,26,0.0827754,-0.149644,0.0344828,0.029245
67,27,9.7965,7.06685,0,145.912
67,28,0.0827837,-0.149698,0.0344828,0.0292627
67,29,0.0827754,-0.149642,0.0344828,0.0292446
68,0,0.0827754,-0.149642,0.0344828,0.0292446
68,1,0.0827754,-0.149645,0.0344828,0.0292454
68,2,0.082776,-0.149646,0.0344828,0.0292458
68,3,0.0827755,-0.149644,0.0344828,0.0292451
68,4,0.0827931,-0.149755,0.0344828,0.0292812
68,5,0.0827755,-0.149644,0.0344828,0.0292451
68,6,0.0827752,-0.149644,0.0344828,0.0292452
68,7,0.0827959,-0.14968,0.0344828,0.0292593
68,8,0.0827744,-0.149644,0.0344828,0.0292448
68,9,0.0827752,-0.149646,0.0344828,0.0292456
68,10,0.0827755,-0.149644,0.0344828,0.0292451
68,11,0.0827828,-0.149673,0.0344828,0.0292549
68,12,0.0828154,-0.14963,0.0344828,0.0292475
68,13,0.0827762,-0.149648,0.0344828,0.0292463
68,14,0.0827027,-0.15012,0.0344828,0.0293757
68,15,0.0827841,-0.149686,0.0344828,0.0292592
68,16,0.086609,-0.165205,0.0344815,0.0347937
68,17,0.0827252,-0.150944,0.0344827,0.0296276
68,18,0.0827613,-0.149671,0.0344828,0.0292509
68,19,0.0827761,-0.149639,0.0344828,0.0292437
68,20,0.0827729,-0.149651,0.0344828,0.0292469
68,21,0.0827836,-0.149587,0.0344828,0.0292294
68,22,0.0827757,-0.149646,0.0344828,0.0292458
68,23,0.0827897,-0.149768,0.0344828,0.0292846
68,24,0.0827746,-0.149657,0.0344828,0.0292489
68,25,0.0827786,-0.149649,0.0344828,0.0292472
